Id,Deleted,CreatedBy_FK,Created,ModifiedBy_FK,Modified,IsSupplier,IsCustomer,Locked,Archived,PrintReport_FK,ApproveUntil,Approved,ApprovedBy_FK,Name,Description,Type_FK,Parent_FK,DefaultLanguage_FK,BillingAddressStreet,BillingAddressCity,BillingAddressState_FK,BillingAddressPostalCode,BillingAddressCountry_FK,ShippingAddressStreet,ShippingAddressCity,ShippingAddressState_FK,ShippingAddressPostalCode,ShippingAddressCountry_FK,EmailInvoicing,Email1,Website,Skype,Phone,Mobile,Fax,Currency_FK,CreditRating_FK,IgnoreISIR,PaymentMethod_FK,RegNumber,VATNumber,SendMailEnabled,CallEnabled,SendNoticeOfLatePayment,FirstName,MiddleName,LastName,Title,Suffix,JobTitle,Department,ReportsTo_FK,Office,Profession,Anniversary,Birthday,Gender_FK,Salutation_FK,SalutationText,IsDefault,Industry_FK,AnnualRevenue_FK,AnnualRevenueBaseCurrency_FK,Ownership,Employees_FK,SicCode,PersonalDataAgreement,BusinessFocus_FK,Inactive,LeadSource,QueueOrder,PersonalIdentificationNumber,CaptionSort,ProductSellingPrice_FK,InvoiceDueDays,ConcatenatedDddress,Status_FK,DataboxId,EstabDate,TurnoverLowerBound,TurnoverUpperBound,BusinessEntry,IsVatpayer,VatRegistrationType,IsUnreliableVatpayer,UnreliableVatpayerSince,VzpDebt,BillingAddressGps,OwningType,LegalForm,StatusForm,Profit,Ebidta,BankAccountsBalance,BusinessPremisesCount,ActiveLicensesCount,TitleType_FK,SuffixType_FK,RegNumber_SK,GdprLegalReasonEndDate,c_AdjusterUserID,c_PreferredContactMethod,c_InvolvedId,MainProjection_FK,c_BulkEmails,c_NAVNumber,c_BDM,c_Region,c_Industry,c_NAVContactNumber,c_Buyer,c_BuyerInceptionDate,c_BuyerLatestDate,c_SBU,Image_FK,CaptionDisplay,TaxNumber,AresSyncEnabled,MasterParent_FK,SendContactEmailWishBirthday,SendContactEmailWishAnniversary,BusinessUnit_FK,BillingAddressRuian,ShippingAddressRuian,ShippingAddressGps,c_SourceTable,c_SourceTableId,c_SBU_enum_FK,c_Industry_Enum_FK,c_Region_Enum_FK,c_isEmployee,c_isEngineer,c_EmployeeNumber,c_NavAddressStreet,c_NavAddressStreet2,c_NavAddressCity,c_NavAddressState_FK,c_NavAddressZip,c_NavAddressCountry_FK,Ext_ID,Ext_Source,c_EmployeeNumberString,c_NAVEmployeeNumber,c_NavPhoneNumber,c_NavFaxNumber,c_NavEmail,c_NavEmail2,c_BillingAddressStreet2,c_NavAddressState,c_AlternateName,MainRecordAfterMerge_ID,c_ShippingAddressStreet2,CreditCheckMainStatus_FK,Signature_FK,c_MergedIDs,c_hasRecentActivity,
217008,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,TRISTAR RISK MANAGEMENT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,TRISTAR RISK MANAGEMENT,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,37978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRISTAR RISK MANAGEMENT,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 2805,,CLINTON,NULL,52733,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,IA,NULL,NULL,,NULL,NULL,NULL,0,
217152,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,31458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,222 S MILL AVE STE 501,,TEMPE,NULL,85281,NULL,NULL,Haag$Customer,NULL,NULL,800-639-7304,,,NULL,,AZ,NULL,NULL,,NULL,NULL,NULL,0,
217166,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38789,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 4947,,ORLANDO,NULL,32802,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,FL,NULL,NULL,,NULL,NULL,NULL,0,
217211,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,BILL & CAROL LAMBERT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,BILL & CAROL LAMBERT,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BILL & CAROL LAMBERT,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,7775 EVEREST CT N,,MAPLE GROVE,NULL,55311,NULL,NULL,Haag$Customer,NULL,NULL,952-913-6486,,,NULL,,MN,NULL,NULL,,NULL,NULL,NULL,0,
218097,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,H3D SDV LLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,H3D SDV LLC,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,H3D SDV LLC,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1247 N CHURCH ST STE 7,,MORRESTOWN,NULL,8057,NULL,NULL,Haag$Customer,NULL,NULL,856-206-9537,856-206-9736,,NULL,,NJ,NULL,NULL,,NULL,NULL,NULL,0,
219228,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,MADSEN KNEPPERS & ASSOCIATES INC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,MADSEN KNEPPERS & ASSOCIATES INC,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MADSEN KNEPPERS & ASSOCIATES INC,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,820 W JACKSON BLVD STE 490,,CHICAGO,NULL,60617,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,IL,NULL,NULL,,NULL,NULL,NULL,0,
219361,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,FIRST UNITED METHODIST CHURCH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FIRST UNITED METHODIST CHURCH,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FIRST UNITED METHODIST CHURCH,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,304 S COMMERCE AVE,,RUSSELLVILLE,NULL,72801,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,AR,NULL,NULL,,NULL,NULL,NULL,0,
219443,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3301 ARAPAHOE AVE STE 413,,BOULDER,NULL,80303,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,CO,NULL,NULL,,NULL,NULL,NULL,0,
219553,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES - FL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES - FL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,33859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES - FL,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1410 LAKESIDE PKWY,STE 100,FLOWER MOUND,NULL,75028,NULL,NULL,Haag$Customer,NULL,NULL,214-614-6500,,,NULL,,FL,NULL,NULL,,NULL,NULL,NULL,0,
220863,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,BROCK LIVELY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,BROCK LIVELY,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,39098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BROCK LIVELY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,16440 SW 1ST CT,,PEMBROKE PINES,NULL,33027,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,FL,NULL,NULL,,NULL,NULL,NULL,0,
221965,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,VERICLAIM INC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,VERICLAIM INC,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VERICLAIM INC,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,5077 FRUITVILLE RD STE 109-219,,SARASOTA,NULL,34332,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,FL,NULL,NULL,,NULL,NULL,NULL,0,
222181,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,"YORK RISK SERVICES GROUP, INC. SLA, CR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,"YORK RISK SERVICES GROUP, INC. SLA, CR",NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"YORK RISK SERVICES GROUP, INC. SLA, CR",NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,10610 INDEPENDENCE POINTE PARKWAY,SUITE C,MATHEWS,NULL,28105,NULL,NULL,Haag$Customer,NULL,NULL,704-708-4036,,,NULL,,NC,NULL,NULL,,NULL,NULL,NULL,0,
222266,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,**DO NOT USE**YORK SLA DIVISION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,**DO NOT USE**YORK SLA DIVISION,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,36163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,**DO NOT USE**YORK SLA DIVISION,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,5501 LBJ FRWY  STE 300,,DALLAS,NULL,75240,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
222298,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,MARK AUGUSTINE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,MARK AUGUSTINE,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,39010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MARK AUGUSTINE,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,11605 SHOREVIEW OVERLOOK,,AUSTIN,NULL,78732,NULL,NULL,Haag$Customer,NULL,NULL,512-585-5118,,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
222467,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,STRUCTURE TONE SOUTHWEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,STRUCTURE TONE SOUTHWEST,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,37507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STRUCTURE TONE SOUTHWEST,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3333 WELBORN ST STE 200,,DALLAS,NULL,75219,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
222764,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,SUNEDISON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,SUNEDISON,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38314,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUNEDISON,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,600 CLIPPER RD,,BELMONT,NULL,94002,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,CA,NULL,NULL,,NULL,NULL,NULL,0,
223266,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,**USE 19719**ENGLE MARTIN & ASSOCIATES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,**USE 19719**ENGLE MARTIN & ASSOCIATES,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,32921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,**USE 19719**ENGLE MARTIN & ASSOCIATES,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,17304 PRESTON RD STE 740,,DALLAS,NULL,75252,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
224355,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,FARM BUREAU FINANCIAL SERVICES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FARM BUREAU FINANCIAL SERVICES,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FARM BUREAU FINANCIAL SERVICES,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 151,,NORWAY,NULL,52318,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,IA,NULL,NULL,,NULL,NULL,NULL,0,
224649,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ENGLE MARTIN & ASSOCIATES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ENGLE MARTIN & ASSOCIATES,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,37951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ENGLE MARTIN & ASSOCIATES,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,"5173 WARING RD, STE 52",,SAN DIEGO,NULL,92120,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,CA,NULL,NULL,,NULL,NULL,NULL,0,
225264,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,VERICLAIM INC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,VERICLAIM INC,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38464,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VERICLAIM INC,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,514 EAST 12600 SOUTH,,DRAPER,NULL,84020,NULL,NULL,Haag$Customer,NULL,NULL,801-661-5867,801-571-4275,,NULL,,UT,NULL,NULL,,NULL,NULL,NULL,0,
